,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded
2756,5,1,2019,17,27,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2757,5,1,2019,18,19,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2758,5,1,2019,19,24,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2759,5,1,2019,20,11,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2760,5,1,2019,21,9,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2761,5,1,2019,22,9,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2762,5,1,2019,23,19,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2763,5,1,2019,24,11,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2764,5,1,2019,25,42,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2765,5,1,2019,26,67,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2766,5,1,2019,27,48,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2767,5,1,2019,28,8,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2768,5,1,2019,29,10,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2769,5,1,2019,30,7,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2770,5,1,2019,31,21,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2771,5,2,2019,1,9,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2772,5,2,2019,2,23,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2773,5,2,2019,3,18,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2774,5,2,2019,4,15,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2775,5,2,2019,5,65,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2776,5,2,2019,6,9,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2777,5,2,2019,7,9,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2778,5,2,2019,8,5,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2779,5,2,2019,9,6,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2780,5,2,2019,10,18,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2781,5,2,2019,11,24,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2782,5,2,2019,12,40,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2783,5,2,2019,13,12,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2784,5,2,2019,14,4,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2785,5,2,2019,15,9,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2786,5,2,2019,16,8,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2787,5,2,2019,17,19,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2788,5,2,2019,18,26,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2789,5,2,2019,19,35,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2790,5,2,2019,20,14,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2791,5,2,2019,21,10,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2792,5,2,2019,22,10,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2793,5,2,2019,23,10,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2794,5,2,2019,24,9,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2795,5,2,2019,25,62,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2796,5,2,2019,26,74,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2797,5,2,2019,27,27,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2798,5,2,2019,28,9,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2799,5,2,2019,29,10,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2800,5,2,2019,30,5,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2801,5,2,2019,31,22,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2802,5,3,2019,1,2,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2803,5,3,2019,2,4,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2804,5,3,2019,3,5,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2805,5,3,2019,4,4,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2806,5,3,2019,5,27,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2807,5,3,2019,6,1,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2808,5,3,2019,8,4,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2809,5,3,2019,9,8,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2810,5,3,2019,10,6,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2811,5,3,2019,11,11,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2812,5,3,2019,12,17,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2813,5,3,2019,14,2,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2814,5,3,2019,15,5,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2815,5,3,2019,16,4,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2816,5,3,2019,17,4,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2817,5,3,2019,18,6,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2818,5,3,2019,19,10,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2819,5,3,2019,20,5,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2820,5,3,2019,21,1,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2821,5,3,2019,22,5,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2822,5,3,2019,23,2,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2823,5,3,2019,24,7,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2824,5,3,2019,25,24,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2825,5,3,2019,26,22,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2826,5,3,2019,27,13,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2827,5,3,2019,28,1,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2828,5,3,2019,29,1,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2829,5,3,2019,30,1,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2830,5,3,2019,31,6,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2831,5,4,2019,1,1,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2832,5,4,2019,2,2,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2833,5,4,2019,3,1,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2834,5,4,2019,4,6,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2835,5,4,2019,5,7,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2836,5,4,2019,6,3,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2837,5,4,2019,7,1,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2838,5,4,2019,8,3,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2839,5,4,2019,9,6,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2840,5,4,2019,10,1,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2841,5,4,2019,11,4,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2842,5,4,2019,12,16,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2843,5,4,2019,13,2,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2844,5,4,2019,14,2,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2845,5,4,2019,15,1,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2846,5,4,2019,16,3,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2847,5,4,2019,17,3,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2848,5,4,2019,18,7,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2849,5,4,2019,19,12,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2850,5,4,2019,20,3,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2851,5,4,2019,21,1,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2852,5,4,2019,22,3,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2853,5,4,2019,23,3,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2854,5,4,2019,24,1,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2855,5,4,2019,25,6,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2856,5,4,2019,26,11,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2857,5,4,2019,27,4,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2858,5,4,2019,28,1,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2859,5,4,2019,30,1,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2860,5,4,2019,31,3,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2861,5,5,2019,1,5,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2862,5,5,2019,2,8,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2863,5,5,2019,3,4,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2864,5,5,2019,4,4,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2865,5,5,2019,5,8,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2866,5,5,2019,6,6,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2867,5,5,2019,7,7,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2868,5,5,2019,8,6,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2869,5,5,2019,9,5,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2870,5,5,2019,10,3,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2871,5,5,2019,11,3,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2872,5,5,2019,12,2,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2873,5,5,2019,13,5,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2874,5,5,2019,14,1,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2875,5,5,2019,15,5,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2876,5,5,2019,16,3,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2877,5,5,2019,17,8,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2878,5,5,2019,18,3,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2879,5,5,2019,19,5,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2880,5,5,2019,20,4,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2881,5,5,2019,21,5,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2882,5,5,2019,22,2,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2883,5,5,2019,23,2,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2884,5,5,2019,24,7,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2885,5,5,2019,25,10,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2886,5,5,2019,26,4,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2887,5,5,2019,27,5,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2888,5,5,2019,28,4,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2889,5,5,2019,29,2,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2890,5,5,2019,30,2,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2891,5,5,2019,31,7,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2892,5,6,2019,1,18,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2893,5,6,2019,2,8,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2894,5,6,2019,3,5,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2895,5,6,2019,4,4,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2896,5,6,2019,5,1,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2897,5,6,2019,6,14,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2898,5,6,2019,7,11,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2899,5,6,2019,8,9,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2900,5,6,2019,9,16,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2901,5,6,2019,10,13,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2902,5,6,2019,11,3,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2903,5,6,2019,12,2,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2904,5,6,2019,13,11,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2905,5,6,2019,14,13,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2906,5,6,2019,15,8,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2907,5,6,2019,16,19,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2908,5,6,2019,17,15,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2909,5,6,2019,18,4,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2910,5,6,2019,19,4,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2911,5,6,2019,20,12,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2912,5,6,2019,21,11,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2913,5,6,2019,22,7,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2914,5,6,2019,23,17,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2915,5,6,2019,24,12,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2916,5,6,2019,25,7,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2917,5,6,2019,26,1,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2918,5,6,2019,27,10,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2919,5,6,2019,28,9,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2920,5,6,2019,29,11,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2921,5,6,2019,30,10,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2922,5,6,2019,31,9,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2923,5,7,2019,1,36,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2924,5,7,2019,2,29,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2925,5,7,2019,3,7,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2926,5,7,2019,4,13,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2927,5,7,2019,5,12,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2928,5,7,2019,6,26,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2929,5,7,2019,7,43,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2930,5,7,2019,8,24,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2931,5,7,2019,9,21,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2932,5,7,2019,10,30,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2933,5,7,2019,11,4,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2934,5,7,2019,12,2,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2935,5,7,2019,13,35,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2936,5,7,2019,14,43,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2937,5,7,2019,15,64,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2938,5,7,2019,16,40,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2939,5,7,2019,17,49,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2940,5,7,2019,18,9,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2941,5,7,2019,19,8,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2942,5,7,2019,20,29,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2943,5,7,2019,21,35,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2944,5,7,2019,22,38,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2945,5,7,2019,23,36,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2946,5,7,2019,24,35,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2947,5,7,2019,25,17,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2948,5,7,2019,26,14,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2949,5,7,2019,27,21,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2950,5,7,2019,28,31,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2951,5,7,2019,29,46,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2952,5,7,2019,30,34,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2953,5,7,2019,31,42,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2954,5,8,2019,1,82,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2955,5,8,2019,2,82,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2956,5,8,2019,3,28,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2957,5,8,2019,4,24,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2958,5,8,2019,5,18,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2959,5,8,2019,6,76,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2960,5,8,2019,7,94,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2961,5,8,2019,8,54,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2962,5,8,2019,9,87,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2963,5,8,2019,10,74,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2964,5,8,2019,11,8,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2965,5,8,2019,12,15,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2966,5,8,2019,13,70,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2967,5,8,2019,14,77,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
2968,5,8,2019,15,104,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
2969,5,8,2019,16,112,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
2970,5,8,2019,17,114,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
2971,5,8,2019,18,14,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
2972,5,8,2019,19,11,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
2973,5,8,2019,20,73,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
2974,5,8,2019,21,61,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
2975,5,8,2019,22,66,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
2976,5,8,2019,23,92,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
2977,5,8,2019,24,83,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
2978,5,8,2019,25,35,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
2979,5,8,2019,26,20,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
2980,5,8,2019,27,21,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
2981,5,8,2019,28,75,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
2982,5,8,2019,29,77,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
2983,5,8,2019,30,84,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
2984,5,8,2019,31,100,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
2985,5,9,2018,26,1,2018-05-26,96,84,72,93,64,38,12,7,3,0,5,bicycle,1
2986,5,9,2019,1,81,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
2987,5,9,2019,2,64,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
2988,5,9,2019,3,43,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
2989,5,9,2019,4,45,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
2990,5,9,2019,5,47,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
2991,5,9,2019,6,66,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
2992,5,9,2019,7,74,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
2993,5,9,2019,8,60,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
2994,5,9,2019,9,70,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
2995,5,9,2019,10,59,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
2996,5,9,2019,11,16,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
2997,5,9,2019,12,39,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
2998,5,9,2019,13,53,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
2999,5,9,2019,14,67,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
3000,5,9,2019,15,77,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
3001,5,9,2019,16,84,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
3002,5,9,2019,17,92,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
3003,5,9,2019,18,42,2019-05-18,88,80,77,94,81,61,24,12,3,0,5,bicycle,1
3004,5,9,2019,19,38,2019-05-19,92,82,75,94,77,52,10,6,0,1,6,bicycle,1
3005,5,9,2019,20,53,2019-05-20,92,83,78,88,72,50,26,15,7,0,0,bicycle,1
3006,5,9,2019,21,25,2019-05-21,87,78,66,87,64,31,24,9,0,0,1,bicycle,1
3007,5,9,2019,22,66,2019-05-22,92,82,73,90,69,50,24,12,0,1,2,bicycle,1
3008,5,9,2019,23,76,2019-05-23,93,84,77,88,70,49,23,15,9,0,3,bicycle,1
3009,5,9,2019,24,68,2019-05-24,92,82,76,84,68,47,21,14,7,0,4,bicycle,1
3010,5,9,2019,25,47,2019-05-25,93,82,77,84,69,47,22,13,6,0,5,bicycle,1
3011,5,9,2019,26,32,2019-05-26,92,82,76,87,67,42,18,12,7,0,6,bicycle,1
3012,5,9,2019,27,45,2019-05-27,90,79,73,90,72,46,17,11,5,0,0,bicycle,1
3013,5,9,2019,28,64,2019-05-28,89,81,74,87,73,53,22,13,3,0,1,bicycle,1
3014,5,9,2019,29,65,2019-05-29,93,84,79,84,70,52,22,13,3,0,2,bicycle,1
3015,5,9,2019,30,65,2019-05-30,86,77,72,94,81,65,18,8,0,1,3,bicycle,1
3016,5,9,2019,31,79,2019-05-31,90,81,73,93,74,52,15,5,0,0,4,bicycle,1
3017,5,10,2019,1,64,2019-05-01,84,78,76,85,77,63,18,12,7,0,2,bicycle,1
3018,5,10,2019,2,47,2019-05-02,82,71,62,93,81,62,24,9,0,0,3,bicycle,1
3019,5,10,2019,3,35,2019-05-03,83,70,63,100,87,67,35,10,0,0,4,bicycle,1
3020,5,10,2019,4,73,2019-05-04,81,70,60,97,75,54,17,7,0,1,5,bicycle,1
3021,5,10,2019,5,71,2019-05-05,86,72,59,93,75,48,13,4,0,0,6,bicycle,1
3022,5,10,2019,6,71,2019-05-06,77,70,65,96,87,76,15,6,0,0,0,bicycle,1
3023,5,10,2019,7,51,2019-05-07,86,74,67,93,84,65,28,10,0,0,1,bicycle,1
3024,5,10,2019,8,39,2019-05-08,79,73,68,93,83,72,15,7,0,1,2,bicycle,1
3025,5,10,2019,9,59,2019-05-09,86,77,66,94,82,65,23,7,0,1,3,bicycle,1
3026,5,10,2019,10,49,2019-05-10,68,62,57,84,73,63,25,14,8,0,4,bicycle,1
3027,5,10,2019,11,57,2019-05-11,67,62,59,90,84,75,14,7,0,0,5,bicycle,1
3028,5,10,2019,12,61,2019-05-12,79,69,60,90,68,45,20,7,0,1,6,bicycle,1
3029,5,10,2019,13,65,2019-05-13,84,69,55,93,68,38,13,4,0,0,0,bicycle,1
3030,5,10,2019,14,45,2019-05-14,82,72,61,93,73,52,10,3,0,0,1,bicycle,1
3031,5,10,2019,15,49,2019-05-15,87,75,64,93,69,46,9,4,0,0,2,bicycle,1
3032,5,10,2019,16,74,2019-05-16,88,74,63,94,75,46,13,5,0,0,3,bicycle,1
3033,5,10,2019,17,54,2019-05-17,91,81,74,87,72,48,21,13,7,0,4,bicycle,1
