,month,hour,year,day,count,date,maxtemp,atemp,mintemp,maxhum,ahum,minhum,maxwind,awind,minwind,prec,day_of_week,vehicle_type,vehicle_encoded,hour_encoded,month_encoded,count_encoded
18873,8,14,2018,31,54,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1,3,2,0
18874,8,14,2019,1,36,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1,3,2,0
18875,8,14,2019,2,49,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1,3,2,0
18876,8,14,2019,3,64,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1,3,2,0
18877,8,14,2019,4,66,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1,3,2,0
18878,8,14,2019,5,37,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1,3,2,0
18879,8,14,2019,6,54,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1,3,2,0
18880,8,14,2019,7,35,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1,3,2,0
18881,8,14,2019,8,34,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1,3,2,0
18882,8,14,2019,9,53,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1,3,2,0
18883,8,14,2019,10,57,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1,3,2,0
18884,8,14,2019,11,58,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1,3,2,0
18885,8,14,2019,12,44,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1,3,2,0
18886,8,14,2019,13,36,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1,3,2,0
18887,8,14,2019,14,27,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1,3,2,0
18888,8,14,2019,15,28,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1,3,2,0
18889,8,14,2019,16,44,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1,3,2,0
18890,8,14,2019,17,58,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1,3,2,0
18891,8,14,2019,18,57,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1,3,2,0
18892,8,14,2019,19,36,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1,3,2,0
18893,8,14,2019,20,44,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1,3,2,0
18894,8,14,2019,21,36,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1,3,2,0
18895,8,14,2019,23,57,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1,3,2,0
18896,8,14,2019,24,67,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1,3,2,0
18897,8,14,2019,25,60,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1,3,2,0
18898,8,14,2019,26,35,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1,3,2,0
18899,8,14,2019,27,38,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1,3,2,0
18900,8,14,2019,28,39,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1,3,2,0
18901,8,14,2019,29,21,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1,3,2,0
18902,8,14,2019,30,57,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1,3,2,0
18903,8,14,2019,31,81,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1,3,2,0
18904,8,15,2018,1,16,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1,3,2,0
18905,8,15,2018,2,14,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1,3,2,0
18906,8,15,2018,3,16,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1,3,2,0
18907,8,15,2018,4,20,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1,3,2,0
18908,8,15,2018,5,38,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1,3,2,0
18909,8,15,2018,6,12,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1,3,2,0
18910,8,15,2018,7,6,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1,3,2,0
18911,8,15,2018,8,10,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1,3,2,0
18912,8,15,2018,9,6,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1,3,2,0
18913,8,15,2018,10,14,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1,3,2,0
18914,8,15,2018,11,16,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1,3,2,0
18915,8,15,2018,12,14,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1,3,2,0
18916,8,15,2018,13,14,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1,3,2,0
18917,8,15,2018,14,12,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1,3,2,0
18918,8,15,2018,15,7,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1,3,2,0
18919,8,15,2018,16,7,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1,3,2,0
18920,8,15,2018,17,12,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1,3,2,0
18921,8,15,2018,18,18,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1,3,2,0
18922,8,15,2018,19,9,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1,3,2,0
18923,8,15,2018,20,13,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1,3,2,0
18924,8,15,2018,21,9,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1,3,2,0
18925,8,15,2018,22,11,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1,3,2,0
18926,8,15,2018,23,27,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1,3,2,0
18927,8,15,2018,24,26,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1,3,2,0
18928,8,15,2018,25,31,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1,3,2,0
18929,8,15,2018,26,33,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1,3,2,0
18930,8,15,2018,27,27,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1,3,2,0
18931,8,15,2018,28,27,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1,3,2,0
18932,8,15,2018,29,25,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1,3,2,0
18933,8,15,2018,30,39,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1,3,2,0
18934,8,15,2018,31,42,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1,3,2,0
18935,8,15,2019,1,34,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1,3,2,0
18936,8,15,2019,2,60,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1,3,2,0
18937,8,15,2019,3,70,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1,3,2,0
18938,8,15,2019,4,52,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1,3,2,0
18939,8,15,2019,5,40,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1,3,2,0
18940,8,15,2019,6,31,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1,3,2,0
18941,8,15,2019,7,39,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1,3,2,0
18942,8,15,2019,8,34,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1,3,2,0
18943,8,15,2019,9,60,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1,3,2,0
18944,8,15,2019,10,60,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1,3,2,0
18945,8,15,2019,11,47,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1,3,2,0
18946,8,15,2019,12,33,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1,3,2,0
18947,8,15,2019,13,41,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1,3,2,0
18948,8,15,2019,14,52,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1,3,2,0
18949,8,15,2019,15,38,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1,3,2,0
18950,8,15,2019,16,50,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1,3,2,0
18951,8,15,2019,17,64,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1,3,2,0
18952,8,15,2019,18,54,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1,3,2,0
18953,8,15,2019,19,29,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1,3,2,0
18954,8,15,2019,20,46,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1,3,2,0
18955,8,15,2019,21,40,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1,3,2,0
18956,8,15,2019,22,7,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1,3,2,0
18957,8,15,2019,23,38,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1,3,2,0
18958,8,15,2019,24,65,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1,3,2,0
18959,8,15,2019,25,52,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1,3,2,0
18960,8,15,2019,26,38,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1,3,2,0
18961,8,15,2019,27,26,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1,3,2,0
18962,8,15,2019,28,48,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1,3,2,0
18963,8,15,2019,29,36,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1,3,2,0
18964,8,15,2019,30,65,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1,3,2,0
18965,8,15,2019,31,68,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1,3,2,0
18966,8,16,2018,1,18,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1,4,2,0
18967,8,16,2018,2,26,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1,4,2,0
18968,8,16,2018,3,27,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1,4,2,0
18969,8,16,2018,4,28,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1,4,2,0
18970,8,16,2018,5,26,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1,4,2,0
18971,8,16,2018,6,20,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1,4,2,0
18972,8,16,2018,7,13,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1,4,2,0
18973,8,16,2018,8,18,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1,4,2,0
18974,8,16,2018,9,10,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1,4,2,0
18975,8,16,2018,10,15,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1,4,2,0
18976,8,16,2018,11,14,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1,4,2,0
18977,8,16,2018,12,12,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1,4,2,0
18978,8,16,2018,13,16,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1,4,2,0
18979,8,16,2018,14,16,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1,4,2,0
18980,8,16,2018,15,18,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1,4,2,0
18981,8,16,2018,16,10,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1,4,2,0
18982,8,16,2018,17,13,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1,4,2,0
18983,8,16,2018,18,11,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1,4,2,0
18984,8,16,2018,19,9,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1,4,2,0
18985,8,16,2018,20,14,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1,4,2,0
18986,8,16,2018,21,17,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1,4,2,0
18987,8,16,2018,22,20,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1,4,2,0
18988,8,16,2018,23,21,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1,4,2,0
18989,8,16,2018,24,25,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1,4,2,0
18990,8,16,2018,25,12,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1,4,2,0
18991,8,16,2018,26,26,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1,4,2,0
18992,8,16,2018,27,23,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1,4,2,0
18993,8,16,2018,28,29,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1,4,2,0
18994,8,16,2018,29,42,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1,4,2,0
18995,8,16,2018,30,46,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1,4,2,0
18996,8,16,2018,31,41,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1,4,2,0
18997,8,16,2019,1,63,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1,4,2,0
18998,8,16,2019,2,67,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1,4,2,0
18999,8,16,2019,3,58,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1,4,2,0
19000,8,16,2019,4,59,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1,4,2,0
19001,8,16,2019,5,68,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1,4,2,0
19002,8,16,2019,6,57,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1,4,2,0
19003,8,16,2019,7,67,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1,4,2,0
19004,8,16,2019,8,56,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1,4,2,0
19005,8,16,2019,9,78,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1,4,2,0
19006,8,16,2019,10,54,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1,4,2,0
19007,8,16,2019,11,41,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1,4,2,0
19008,8,16,2019,12,55,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1,4,2,0
19009,8,16,2019,13,55,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1,4,2,0
19010,8,16,2019,14,70,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1,4,2,0
19011,8,16,2019,15,57,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1,4,2,0
19012,8,16,2019,16,62,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1,4,2,0
19013,8,16,2019,17,53,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1,4,2,0
19014,8,16,2019,18,38,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1,4,2,0
19015,8,16,2019,19,52,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1,4,2,0
19016,8,16,2019,20,62,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1,4,2,0
19017,8,16,2019,21,75,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1,4,2,0
19018,8,16,2019,22,39,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1,4,2,0
19019,8,16,2019,23,69,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1,4,2,0
19020,8,16,2019,24,56,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1,4,2,0
19021,8,16,2019,25,42,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1,4,2,0
19022,8,16,2019,26,55,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1,4,2,0
19023,8,16,2019,27,51,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1,4,2,0
19024,8,16,2019,28,51,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1,4,2,0
19025,8,16,2019,29,72,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1,4,2,0
19026,8,16,2019,30,76,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1,4,2,0
19027,8,16,2019,31,82,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1,4,2,0
19028,8,17,2018,1,31,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1,4,2,0
19029,8,17,2018,2,32,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1,4,2,0
19030,8,17,2018,3,45,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1,4,2,0
19031,8,17,2018,4,20,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1,4,2,0
19032,8,17,2018,5,18,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1,4,2,0
19033,8,17,2018,6,26,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1,4,2,0
19034,8,17,2018,7,27,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1,4,2,0
19035,8,17,2018,8,21,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1,4,2,0
19036,8,17,2018,9,21,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1,4,2,0
19037,8,17,2018,10,29,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1,4,2,0
19038,8,17,2018,11,9,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1,4,2,0
19039,8,17,2018,12,15,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1,4,2,0
19040,8,17,2018,13,29,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1,4,2,0
19041,8,17,2018,14,25,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1,4,2,0
19042,8,17,2018,15,27,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1,4,2,0
19043,8,17,2018,16,21,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1,4,2,0
19044,8,17,2018,17,15,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1,4,2,0
19045,8,17,2018,18,26,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1,4,2,0
19046,8,17,2018,19,11,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1,4,2,0
19047,8,17,2018,20,26,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1,4,2,0
19048,8,17,2018,21,25,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1,4,2,0
19049,8,17,2018,22,38,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1,4,2,0
19050,8,17,2018,23,43,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1,4,2,0
19051,8,17,2018,24,33,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1,4,2,0
19052,8,17,2018,25,14,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1,4,2,0
19053,8,17,2018,26,46,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1,4,2,0
19054,8,17,2018,27,35,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1,4,2,0
19055,8,17,2018,28,39,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1,4,2,0
19056,8,17,2018,29,50,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1,4,2,0
19057,8,17,2018,30,65,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1,4,2,0
19058,8,17,2018,31,52,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1,4,2,0
19059,8,17,2019,1,79,2019-08-01,96,84,72,97,65,37,8,4,0,0,3,bicycle,1,4,2,0
19060,8,17,2019,2,77,2019-08-02,96,85,73,96,64,37,9,4,0,0,4,bicycle,1,4,2,0
19061,8,17,2019,3,67,2019-08-03,93,83,75,94,69,48,13,5,0,0,5,bicycle,1,4,2,0
19062,8,17,2019,4,45,2019-08-04,94,82,75,97,75,43,12,4,0,1,6,bicycle,1,4,2,0
19063,8,17,2019,5,99,2019-08-05,96,84,73,96,68,41,13,4,0,0,0,bicycle,1,4,2,0
19064,8,17,2019,6,89,2019-08-06,97,85,73,97,67,37,14,6,0,0,1,bicycle,1,4,2,0
19065,8,17,2019,7,100,2019-08-07,97,85,76,100,70,37,15,9,5,0,2,bicycle,1,4,2,0
19066,8,17,2019,8,113,2019-08-08,99,86,76,97,70,36,17,10,3,0,3,bicycle,1,4,2,0
19067,8,17,2019,9,82,2019-08-09,100,86,77,100,69,35,18,11,5,0,4,bicycle,1,4,2,0
19068,8,17,2019,10,59,2019-08-10,99,85,77,96,69,34,16,10,6,0,5,bicycle,1,4,2,0
19069,8,17,2019,11,38,2019-08-11,99,85,75,100,70,35,15,9,3,0,6,bicycle,1,4,2,0
19070,8,17,2019,12,53,2019-08-12,101,87,76,97,64,33,14,9,3,0,0,bicycle,1,4,2,0
19071,8,17,2019,13,76,2019-08-13,101,88,76,100,64,32,14,9,3,0,1,bicycle,1,4,2,0
19072,8,17,2019,14,80,2019-08-14,100,86,75,97,66,35,28,5,0,0,2,bicycle,1,4,2,0
19073,8,17,2019,15,83,2019-08-15,99,86,75,96,65,39,8,4,0,0,3,bicycle,1,4,2,0
19074,8,17,2019,16,81,2019-08-16,101,89,75,87,56,33,15,6,0,0,4,bicycle,1,4,2,0
19075,8,17,2019,17,59,2019-08-17,101,87,79,90,64,33,20,11,7,0,5,bicycle,1,4,2,0
19076,8,17,2019,18,50,2019-08-18,101,87,79,94,65,33,17,10,0,0,6,bicycle,1,4,2,0
19077,8,17,2019,19,81,2019-08-19,101,88,78,94,65,34,15,9,3,0,0,bicycle,1,4,2,0
19078,8,17,2019,20,86,2019-08-20,99,87,77,96,63,33,17,7,0,0,1,bicycle,1,4,2,0
19079,8,17,2019,21,87,2019-08-21,98,86,75,94,62,31,17,8,0,0,2,bicycle,1,4,2,0
19080,8,17,2019,22,58,2019-08-22,99,85,76,91,66,35,17,6,0,0,3,bicycle,1,4,2,0
19081,8,17,2019,23,63,2019-08-23,99,85,76,94,69,36,31,6,0,0,4,bicycle,1,4,2,0
19082,8,17,2019,24,62,2019-08-24,96,83,76,94,74,46,16,5,0,0,5,bicycle,1,4,2,0
19083,8,17,2019,25,42,2019-08-25,100,85,76,97,73,39,17,5,0,0,6,bicycle,1,4,2,0
19084,8,17,2019,26,81,2019-08-26,102,88,78,94,68,38,22,12,3,0,0,bicycle,1,4,2,0
19085,8,17,2019,27,76,2019-08-27,94,85,79,90,69,47,21,8,0,0,1,bicycle,1,4,2,0
19086,8,17,2019,28,76,2019-08-28,99,86,76,85,62,38,12,4,0,0,2,bicycle,1,4,2,0
19087,8,17,2019,29,80,2019-08-29,100,86,76,91,65,34,12,5,0,0,3,bicycle,1,4,2,0
19088,8,17,2019,30,80,2019-08-30,98,84,74,97,69,35,18,5,0,0,4,bicycle,1,4,2,0
19089,8,17,2019,31,88,2019-08-31,98,84,73,93,65,31,13,3,0,0,5,bicycle,1,4,2,0
19090,8,18,2018,1,24,2018-08-01,98,84,68,87,51,23,14,6,0,0,2,bicycle,1,4,2,0
19091,8,18,2018,2,22,2018-08-02,97,82,67,97,66,34,23,7,0,0,3,bicycle,1,4,2,0
19092,8,18,2018,3,24,2018-08-03,97,83,73,94,69,30,20,8,0,0,4,bicycle,1,4,2,0
19093,8,18,2018,4,36,2018-08-04,95,83,71,97,69,41,20,6,0,0,5,bicycle,1,4,2,0
19094,8,18,2018,5,12,2018-08-05,99,84,73,96,65,35,17,8,0,0,6,bicycle,1,4,2,0
19095,8,18,2018,6,20,2018-08-06,100,86,78,90,63,31,17,10,0,0,0,bicycle,1,4,2,0
19096,8,18,2018,7,11,2018-08-07,99,86,72,97,61,30,14,7,0,0,1,bicycle,1,4,2,0
19097,8,18,2018,8,25,2018-08-08,97,85,76,91,62,35,15,7,0,0,2,bicycle,1,4,2,0
19098,8,18,2018,9,19,2018-08-09,96,82,78,90,71,40,20,5,0,0,3,bicycle,1,4,2,0
19099,8,18,2018,10,32,2018-08-10,91,79,75,96,84,50,15,6,0,0,4,bicycle,1,4,2,0
19100,8,18,2018,11,5,2018-08-11,96,84,76,94,69,32,22,11,0,0,5,bicycle,1,4,2,0
19101,8,18,2018,12,7,2018-08-12,97,84,74,97,66,37,17,11,3,1,6,bicycle,1,4,2,0
19102,8,18,2018,13,20,2018-08-13,100,85,75,94,64,33,16,8,3,1,0,bicycle,1,4,2,0
19103,8,18,2018,14,22,2018-08-14,101,87,77,90,63,32,17,10,5,0,1,bicycle,1,4,2,0
19104,8,18,2018,15,19,2018-08-15,102,86,73,96,62,25,15,8,0,0,2,bicycle,1,4,2,0
19105,8,18,2018,16,17,2018-08-16,101,87,76,94,56,26,15,8,5,0,3,bicycle,1,4,2,0
19106,8,18,2018,17,11,2018-08-17,102,86,76,94,62,26,17,10,6,0,4,bicycle,1,4,2,0
19107,8,18,2018,18,23,2018-08-18,101,88,79,90,60,31,14,7,0,0,5,bicycle,1,4,2,0
19108,8,18,2018,19,19,2018-08-19,102,89,77,88,56,31,13,5,0,0,6,bicycle,1,4,2,0
19109,8,18,2018,20,24,2018-08-20,102,89,78,79,52,26,10,6,0,1,0,bicycle,1,4,2,0
19110,8,18,2018,21,22,2018-08-21,102,89,75,85,51,28,13,6,0,0,1,bicycle,1,4,2,0
19111,8,18,2018,22,29,2018-08-22,101,87,73,90,54,28,15,8,0,0,2,bicycle,1,4,2,0
19112,8,18,2018,23,26,2018-08-23,100,90,79,84,52,31,17,11,6,0,3,bicycle,1,4,2,0
19113,8,18,2018,24,25,2018-08-24,100,85,76,88,64,30,23,8,0,0,4,bicycle,1,4,2,0
19114,8,18,2018,25,17,2018-08-25,101,87,76,94,62,31,18,10,3,0,5,bicycle,1,4,2,0
19115,8,18,2018,26,35,2018-08-26,102,93,84,67,45,28,21,14,8,0,6,bicycle,1,4,2,0
19116,8,18,2018,27,39,2018-08-27,100,85,78,87,65,31,24,9,0,0,0,bicycle,1,4,2,0
19117,8,18,2018,28,47,2018-08-28,99,84,74,91,66,32,15,4,0,0,1,bicycle,1,4,2,0
19118,8,18,2018,29,61,2018-08-29,99,83,70,93,65,32,16,4,0,0,2,bicycle,1,4,2,0
19119,8,18,2018,30,51,2018-08-30,98,85,73,90,63,34,17,5,0,0,3,bicycle,1,4,2,0
19120,8,18,2018,31,50,2018-08-31,98,84,74,91,67,37,21,6,0,0,4,bicycle,1,4,2,0
